mz	rtime	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records	user_input
335.2217756	6.231371	kp136_312.2306	M0,Na/H	['C18H32O4']	312.23061439989664	11-HpODE	{'C18H32O4': [{'DB_ID': 'HMDB0062281', 'name': '11-HpODE'}, {'DB_ID': 'HMDB0062434', 'name': '(10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid'}, {'DB_ID': 'HMDB0062637', 'name': '13-HPODE(1-)'}, {'DB_ID': 'HMDB0003871', 'name': '13-L-Hydroperoxylinoleic acid'}, {'DB_ID': 'HMDB0004706', 'name': '8(R)-Hydroperoxylinoleic acid'}, {'DB_ID': 'HMDB0006940', 'name': '9(S)-HPODE'}, {'DB_ID': 'HMDB0010201', 'name': '12,13-DiHODE'}, {'DB_ID': 'HMDB0010208', 'name': '15,16-DiHODE'}, {'DB_ID': 'HMDB0010221', 'name': '9,10-DiHODE'}, {'DB_ID': 'HMDB0040900', 'name': '(±)-(E)-13-Hydroxy-10-oxo-11-octadecenoic acid'}]}	('C18H32O4_312.23006', '', 1)	[]
313.2382128	6.2422915	kp136_312.2306	M0,M+H+	['C18H32O4']	312.23061439989664	11-HpODE	{'C18H32O4': [{'DB_ID': 'HMDB0062281', 'name': '11-HpODE'}, {'DB_ID': 'HMDB0062434', 'name': '(10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid'}, {'DB_ID': 'HMDB0062637', 'name': '13-HPODE(1-)'}, {'DB_ID': 'HMDB0003871', 'name': '13-L-Hydroperoxylinoleic acid'}, {'DB_ID': 'HMDB0004706', 'name': '8(R)-Hydroperoxylinoleic acid'}, {'DB_ID': 'HMDB0006940', 'name': '9(S)-HPODE'}, {'DB_ID': 'HMDB0010201', 'name': '12,13-DiHODE'}, {'DB_ID': 'HMDB0010208', 'name': '15,16-DiHODE'}, {'DB_ID': 'HMDB0010221', 'name': '9,10-DiHODE'}, {'DB_ID': 'HMDB0040900', 'name': '(±)-(E)-13-Hydroxy-10-oxo-11-octadecenoic acid'}]}	('C18H32O4_312.23006', '', 1)	[]
468.2752629	6.2967925	kp137_467.268	M0,M+H+	None	467.26798643322996				[]
470.2976049	6.746442	kp138_469.2916	M0,M+H+	None	469.29155423323				[]
472.3067665	6.7744565	kp138_469.2916	13C/12C*2,M+H+	None	469.29155423323				[]
472.3055734	7.073713	kp139_469.2894	13C/12C*2,M+H+	None	469.28939003323				[]
470.2944696	7.0139327	kp139_469.2894	M0,M+H+	None	469.28939003323				[]
470.2912162	6.478161	kp140_469.2884	M0,M+H+	None	469.28842998323				[]
472.3069067	6.4707932	kp140_469.2884	13C/12C*2,M+H+	None	469.28842998323				[]
437.2693523	6.365442	kp141_434.2511	13C/12C*2,M+H+	None	434.25111348323				[]
435.2541376	6.389582	kp141_434.2511	M0,M+H+	None	434.25111348323				[]
454.2959837	6.2221184	kp142_451.2775	13C/12C*2,M+H+	None	451.27751993323				[]
452.2803191	6.3896337	kp142_451.2775	M0,M+H+	None	451.27751993323				[]
404.2217142	6.529502	kp143_403.2133	M0,M+H+	['C26H29NO3']	403.21326883322996	3,4-Dihydroxy-tamoxifen	{'C26H29NO3': [{'DB_ID': 'HMDB0061087', 'name': '3,4-Dihydroxy-tamoxifen'}, {'DB_ID': 'HMDB0142483', 'name': '3-[(1E)-1-{4-[2-(dimethylamino)ethoxy]phenyl}-1-(3-hydroxyphenyl)but-1-en-2-yl]phenol'}, {'DB_ID': 'HMDB0142485', 'name': '3-(2-{4-[2-(dimethylamino)ethoxy]phenyl}-3-ethyl-3-phenyloxiran-2-yl)phenol'}]}	('C26H29NO3_403.214744', '', 1)	[]
406.2260864	6.5279727	kp143_403.2133	13C/12C*2,M+H+	['C26H29NO3']	403.21326883322996	3,4-Dihydroxy-tamoxifen	{'C26H29NO3': [{'DB_ID': 'HMDB0061087', 'name': '3,4-Dihydroxy-tamoxifen'}, {'DB_ID': 'HMDB0142483', 'name': '3-[(1E)-1-{4-[2-(dimethylamino)ethoxy]phenyl}-1-(3-hydroxyphenyl)but-1-en-2-yl]phenol'}, {'DB_ID': 'HMDB0142485', 'name': '3-(2-{4-[2-(dimethylamino)ethoxy]phenyl}-3-ethyl-3-phenyloxiran-2-yl)phenol'}]}	('C26H29NO3_403.214744', '', 1)	[]
425.1508945	6.530719	kp144_386.186	M0,K/H	None	386.18603569323				[]
409.1770888	6.5309744	kp144_386.186	M0,Na/H	None	386.18603569323				[]
387.1948425	6.5297656	kp144_386.186	M0,M+H+	None	386.18603569323				[]
411.1801964	6.5449047	kp144_386.186	13C/12C*2,Na/H	None	386.18603569323				[]
389.1968406	6.5341187	kp144_386.186	13C/12C*2,M+H+	None	386.18603569323				[]
407.2208484	6.722778	kp145_406.2124	M0,M+H+	['C18H34N2O6S']	406.21241013323	Lincomycin	{'C18H34N2O6S': [{'DB_ID': 'HMDB0015564', 'name': 'Lincomycin'}]}	('C18H34N2O6S_406.213758', '', 1)	[]
419.2587848	6.652029	kp145_406.2124	13C/12C*12,M+H+	['C18H34N2O6S']	406.21241013323	Lincomycin	{'C18H34N2O6S': [{'DB_ID': 'HMDB0015564', 'name': 'Lincomycin'}]}	('C18H34N2O6S_406.213758', '', 1)	[]
540.3071081	6.836118	kp146_517.318	M0,Na/H	['C30H47NO4S', 'C26H48NO7P']	517.31800248323	LysoPC(18:3(6Z,9Z,12Z)/0:0)	{'C26H48NO7P': [{'DB_ID': 'HMDB0010387', 'name': 'LysoPC(18:3(6Z,9Z,12Z)/0:0)'}, {'DB_ID': 'HMDB0010388', 'name': 'LysoPC(18:3(9Z,12Z,15Z)/0:0)'}], 'C30H47NO4S': [{'DB_ID': 'HMDB0015386', 'name': 'Retapamulin'}]}	('C26H48NO7P_517.316839', '', 1), ('C30H47NO4S_517.32258', '', 1)	[]
518.3254498	6.8415985	kp146_517.318	M0,M+H+	['C30H47NO4S', 'C26H48NO7P']	517.31800248323	LysoPC(18:3(6Z,9Z,12Z)/0:0)	{'C26H48NO7P': [{'DB_ID': 'HMDB0010387', 'name': 'LysoPC(18:3(6Z,9Z,12Z)/0:0)'}, {'DB_ID': 'HMDB0010388', 'name': 'LysoPC(18:3(9Z,12Z,15Z)/0:0)'}], 'C30H47NO4S': [{'DB_ID': 'HMDB0015386', 'name': 'Retapamulin'}]}	('C26H48NO7P_517.316839', '', 1), ('C30H47NO4S_517.32258', '', 1)	[]
509.2887184	7.0862336	kp147_506.2702	13C/12C*2,M+H+	['C24H42O11']	506.27017913323	(3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1->6)-glucoside]	{'C24H42O11': [{'DB_ID': 'HMDB0038327', 'name': '(3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1->6)-glucoside]'}, {'DB_ID': 'HMDB0041580', 'name': '4-Megastigmene-6a,9R-diol 9-[apiosyl-(1->6)-glucoside]'}]}	('C24H42O11_506.272712', '', 1)	[]
507.2729028	7.16757	kp147_506.2702	M0,M+H+	['C24H42O11']	506.27017913323	(3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1->6)-glucoside]	{'C24H42O11': [{'DB_ID': 'HMDB0038327', 'name': '(3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1->6)-glucoside]'}, {'DB_ID': 'HMDB0041580', 'name': '4-Megastigmene-6a,9R-diol 9-[apiosyl-(1->6)-glucoside]'}]}	('C24H42O11_506.272712', '', 1)	[]
502.3175782	7.1700935	kp148_501.3146	M0,M+H+	None	501.31459453323004				[]
504.3328738	7.088308	kp148_501.3146	13C/12C*2,M+H+	None	501.31459453323004				[]
542.3231832	7.3140283	kp149_514.3137	13C/12C*5,Na/H	None	514.31371593323				[]
553.2783345	7.29038	kp149_514.3137	M0,K/H	None	514.31371593323				[]
520.3375859	7.3066993	kp149_514.3137	13C/12C*5,M+H+	None	514.31371593323				[]
515.3225247	7.436498	kp149_514.3137	M0,M+H+	None	514.31371593323				[]
537.3047271	7.290418	kp149_514.3137	M0,Na/H	None	514.31371593323				[]
518.323096	7.6475663	kp149_514.3137	13C/12C*3,M+H+	None	514.31371593323				[]
525.2627001	7.088308	kp150_522.244	13C/12C*2,M+H+	None	522.24403918323				[]
523.2466412	7.167623	kp150_522.244	M0,M+H+	None	522.24403918323				[]
317.2112826	7.240511	kp151_308.1794	13C/12C*8,M+H+	['C21H24O2']	308.17940399323	Gestrinone	{'C21H24O2': [{'DB_ID': 'HMDB0002720', 'name': 'Gestrinone'}]}	('C21H24O2_308.17763', '', 1)	[]
333.1829259	7.302143	kp151_308.1794	13C/12C*2,Na/H	['C21H24O2']	308.17940399323	Gestrinone	{'C21H24O2': [{'DB_ID': 'HMDB0002720', 'name': 'Gestrinone'}]}	('C21H24O2_308.17763', '', 1)	[]
355.1658573	7.2278214	kp151_308.1794	13C/12C*8,K/H	['C21H24O2']	308.17940399323	Gestrinone	{'C21H24O2': [{'DB_ID': 'HMDB0002720', 'name': 'Gestrinone'}]}	('C21H24O2_308.17763', '', 1)	[]
331.1680035	7.4888473	kp151_308.1794	M0,Na/H	['C21H24O2']	308.17940399323	Gestrinone	{'C21H24O2': [{'DB_ID': 'HMDB0002720', 'name': 'Gestrinone'}]}	('C21H24O2_308.17763', '', 1)	[]
339.194445	7.3402667	kp151_308.1794	13C/12C*8,Na/H	['C21H24O2']	308.17940399323	Gestrinone	{'C21H24O2': [{'DB_ID': 'HMDB0002720', 'name': 'Gestrinone'}]}	('C21H24O2_308.17763', '', 1)	[]
459.251342	7.947186	kp152_458.2484	M0,M+H+	['C28H31FN4O', 'C23H38O9']	458.24838618323	Astemizole	{'C28H31FN4O': [{'DB_ID': 'HMDB0014775', 'name': 'Astemizole'}], 'C23H38O9': [{'DB_ID': 'HMDB0036122', 'name': "[6]-Gingerdiol 4'-O-beta-D-glucopyranoside"}, {'DB_ID': 'HMDB0036123', 'name': '[6]-Gingerdiol 5-O-beta-D-glucopyranoside'}]}	('C28H31FN4O_458.24819', '', 1), ('C23H38O9_458.251583', '', 1)	[]
461.2666933	8.143498	kp152_458.2484	13C/12C*2,M+H+	['C28H31FN4O', 'C23H38O9']	458.24838618323	Astemizole	{'C28H31FN4O': [{'DB_ID': 'HMDB0014775', 'name': 'Astemizole'}], 'C23H38O9': [{'DB_ID': 'HMDB0036122', 'name': "[6]-Gingerdiol 4'-O-beta-D-glucopyranoside"}, {'DB_ID': 'HMDB0036123', 'name': '[6]-Gingerdiol 5-O-beta-D-glucopyranoside'}]}	('C28H31FN4O_458.24819', '', 1), ('C23H38O9_458.251583', '', 1)	[]
461.2664896	7.746863	kp153_458.2483	13C/12C*2,M+H+	['C28H31FN4O', 'C23H38O9']	458.24826798323	Astemizole	{'C28H31FN4O': [{'DB_ID': 'HMDB0014775', 'name': 'Astemizole'}], 'C23H38O9': [{'DB_ID': 'HMDB0036122', 'name': "[6]-Gingerdiol 4'-O-beta-D-glucopyranoside"}, {'DB_ID': 'HMDB0036123', 'name': '[6]-Gingerdiol 5-O-beta-D-glucopyranoside'}]}	('C28H31FN4O_458.24819', '', 1), ('C23H38O9_458.251583', '', 1)	[]
459.2513093	7.7170396	kp153_458.2483	M0,M+H+	['C28H31FN4O', 'C23H38O9']	458.24826798323	Astemizole	{'C28H31FN4O': [{'DB_ID': 'HMDB0014775', 'name': 'Astemizole'}], 'C23H38O9': [{'DB_ID': 'HMDB0036122', 'name': "[6]-Gingerdiol 4'-O-beta-D-glucopyranoside"}, {'DB_ID': 'HMDB0036123', 'name': '[6]-Gingerdiol 5-O-beta-D-glucopyranoside'}]}	('C28H31FN4O_458.24819', '', 1), ('C23H38O9_458.251583', '', 1)	[]
603.3364105	7.8175607	kp154_595.3052	13C/12C*7,M+H+	None	595.30517683323				[]
596.3119811	7.850969	kp154_595.3052	M0,M+H+	None	595.30517683323				[]
454.296013	7.9451528	kp155_453.2933	M0,M+H+	None	453.29326358323				[]
456.3117771	8.14148	kp155_453.2933	13C/12C*2,M+H+	None	453.29326358323				[]
639.2837186	10.195186	kp156_630.2489	13C/12C*8,M+H+	None	630.2488914998967				[]
631.2549267	9.926128	kp156_630.2489	M0,M+H+	None	630.2488914998967				[]
661.2655386	10.1992445	kp156_630.2489	13C/12C*8,Na/H	None	630.2488914998967				[]
631.2547784	9.724719	kp157_608.2656	M0,M+H+	['C35H36N4O6']	608.2656126839001	Harderoporphyrin	{'C35H36N4O6': [{'DB_ID': 'HMDB0000683', 'name': 'Harderoporphyrin'}]}	('C35H36N4O6_608.263485', '', 1)	[]
609.2729999	9.724719	kp157_608.2656	M0,Na/H	['C35H36N4O6']	608.2656126839001	Harderoporphyrin	{'C35H36N4O6': [{'DB_ID': 'HMDB0000683', 'name': 'Harderoporphyrin'}]}	('C35H36N4O6_608.263485', '', 1)	[]
202.9705791	0.41369903	kp158_201.9633	M0,M+H+	None	201.96325698323				[]
243.9970368	0.4157178	kp158_201.9633	M0,ACN	None	201.96325698323				[]
290.9432869	0.40716347	kp159_267.9544	M0,Na/H	None	267.95439608323				[]
268.9620582	0.44978973	kp159_267.9544	M0,M+H+	None	267.95439608323				[]
249.0367856	0.53040737	kp160_248.0305	M0,M+H+	None	248.03046393322998				[]
290.0652442	0.52462536	kp160_248.0305	M0,ACN	None	248.03046393322998				[]
563.2307144	0.53237057	kp161_521.1969	M0,ACN	None	521.1968540332299				[]
522.2040956	0.5472871	kp161_521.1969	M0,M+H+	None	521.1968540332299				[]
216.9512638	0.371403	kp162_177.988	M0,K/H	None	177.98801793323				[]
178.995207	0.66144687	kp162_177.988	M0,M+H+	None	177.98801793323				[]
251.9555079	0.82508314	kp163_228.967	M0,M+H+	None	228.9669865335091				[]
229.9750181	0.80549353	kp163_228.967	M0,Na/H	None	228.9669865335091				[]
207.9683139	0.9399661	kp164_206.9604	M0,M+H+	None	206.96036813323				[]
229.9489753	0.94386065	kp164_206.9604	M0,Na/H	None	206.96036813323				[]
287.9935036	1.3784751	kp165_234.378	M0,K/H	None	234.37804530018758				[]
250.0389484	1.3804874	kp165_234.378	M0,M+H+	None	234.37804530018758				[]
228.0613953	1.3784748	kp165_234.378	M0,Na/H	None	234.37804530018758				[]
283.0140516	1.3784751	kp166_282.0068	M0,M+H+	None	282.00681788323				[]
304.9961371	1.3784751	kp166_282.0068	M0,Na/H	None	282.00681788323				[]
144.0659068	1.5010221	kp167_143.0592	M0,M+H+	['C6H9NO3']	143.05923868322998	5-ethyl-5-methyl-2,4-oxazolidinedione	{'C6H9NO3': [{'DB_ID': 'HMDB0061082', 'name': '5-ethyl-5-methyl-2,4-oxazolidinedione'}, {'DB_ID': 'HMDB0061705', 'name': '6-Oxopiperidine-2-carboxylic acid'}, {'DB_ID': 'HMDB0000894', 'name': 'Vinylacetylglycine'}, {'DB_ID': 'HMDB0014491', 'name': 'Trimethadione'}]}	('C6H9NO3_143.058243', '', 1)	[]
166.0491235	1.4700359	kp167_143.0592	M0,Na/H	['C6H9NO3']	143.05923868322998	5-ethyl-5-methyl-2,4-oxazolidinedione	{'C6H9NO3': [{'DB_ID': 'HMDB0061082', 'name': '5-ethyl-5-methyl-2,4-oxazolidinedione'}, {'DB_ID': 'HMDB0061705', 'name': '6-Oxopiperidine-2-carboxylic acid'}, {'DB_ID': 'HMDB0000894', 'name': 'Vinylacetylglycine'}, {'DB_ID': 'HMDB0014491', 'name': 'Trimethadione'}]}	('C6H9NO3_143.058243', '', 1)	[]
305.1001129	1.7443018	kp168_266.1371	M0,M+H+	['C14H20NO4']	266.1371059335902	(2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium	{'C14H20NO4': [{'DB_ID': 'HMDB0136312', 'name': '(2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium'}]}	('C14H20NO4_266.138685', '', 1)	[]
267.1445339	1.7463158	kp168_266.1371	M0,K/H	['C14H20NO4']	266.1371059335902	(2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium	{'C14H20NO4': [{'DB_ID': 'HMDB0136312', 'name': '(2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium'}]}	('C14H20NO4_266.138685', '', 1)	[]
118.0658832	1.8110205	kp169_117.0583	M0,M+H+	['C8H7N']	117.05834443322894	Indole	{'C8H7N': [{'DB_ID': 'HMDB0000738', 'name': 'Indole'}, {'DB_ID': 'HMDB0034171', 'name': 'Benzeneacetonitrile'}]}	('C8H7N_117.057849', '', 1)	[]
159.0919076	1.8211308	kp169_117.0583	M0,ACN	['C8H7N']	117.05834443322894	Indole	{'C8H7N': [{'DB_ID': 'HMDB0000738', 'name': 'Indole'}, {'DB_ID': 'HMDB0034171', 'name': 'Benzeneacetonitrile'}]}	('C8H7N_117.057849', '', 1)	[]
391.064636	1.843758	kp170_368.075	M0,Na/H	['C16H16O10']	368.07497378323	3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-7-yl]oxy}oxane-2-carboxylic acid	{'C16H16O10': [{'DB_ID': 'HMDB0128633', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-7-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0128635', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-6-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0128637', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-5-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0129409', 'name': '3,4,5-trihydroxy-6-(4-methoxy-1-benzofuran-5-carbonyloxy)oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0130548', 'name': '3,4,5-trihydroxy-6-[(7-methoxy-2-oxo-2H-chromen-8-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0132250', 'name': '3,4,5-trihydroxy-6-[(6-methoxy-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136768', 'name': '3,4,5-trihydroxy-6-[(6-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136769', 'name': '3,4,5-trihydroxy-6-{[4-(hydroxymethyl)-2-oxo-2H-chromen-7-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136772', 'name': '3,4,5-trihydroxy-6-[(8-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136774', 'name': '3,4,5-trihydroxy-6-[(5-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}]}	('C16H16O10_368.074347', '', 1)	[]
369.0818645	1.8350768	kp170_368.075	M0,M+H+	['C16H16O10']	368.07497378323	3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-7-yl]oxy}oxane-2-carboxylic acid	{'C16H16O10': [{'DB_ID': 'HMDB0128633', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-7-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0128635', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-6-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0128637', 'name': '3,4,5-trihydroxy-6-{[3-(hydroxymethyl)-1-oxo-1H-isochromen-5-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0129409', 'name': '3,4,5-trihydroxy-6-(4-methoxy-1-benzofuran-5-carbonyloxy)oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0130548', 'name': '3,4,5-trihydroxy-6-[(7-methoxy-2-oxo-2H-chromen-8-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0132250', 'name': '3,4,5-trihydroxy-6-[(6-methoxy-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136768', 'name': '3,4,5-trihydroxy-6-[(6-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136769', 'name': '3,4,5-trihydroxy-6-{[4-(hydroxymethyl)-2-oxo-2H-chromen-7-yl]oxy}oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136772', 'name': '3,4,5-trihydroxy-6-[(8-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}, {'DB_ID': 'HMDB0136774', 'name': '3,4,5-trihydroxy-6-[(5-hydroxy-4-methyl-2-oxo-2H-chromen-7-yl)oxy]oxane-2-carboxylic acid'}]}	('C16H16O10_368.074347', '', 1)	[]
476.001481	1.8451892	kp171_453.0123	M0,Na/H	None	453.01225133323004				[]
454.0195746	1.8391241	kp171_453.0123	M0,M+H+	None	453.01225133323004				[]
234.0976893	1.9410032	kp172_233.0903	M0,M+H+	['C10H19NOS2']	233.0903115832304	Hirsutin	{'C10H19NOS2': [{'DB_ID': 'HMDB0035923', 'name': 'Hirsutin'}]}	('C10H19NOS2_233.090806', '', 1)	[]
256.0794868	1.9559692	kp172_233.0903	M0,Na/H	['C10H19NOS2']	233.0903115832304	Hirsutin	{'C10H19NOS2': [{'DB_ID': 'HMDB0035923', 'name': 'Hirsutin'}]}	('C10H19NOS2_233.090806', '', 1)	[]
370.1842666	2.0358803	kp173_347.195	M0,Na/H	None	347.19495538322997				[]
348.2021971	2.035847	kp173_347.195	M0,M+H+	None	347.19495538322997				[]
144.0813479	2.239747	kp174_102.0473	M0,M+H+	None	102.04733043345037				[]
103.0544149	2.12965	kp174_102.0473	M0,ACN	None	102.04733043345037				[]
857.1676671	2.1684046	kp175_856.1606	M0,M+H+	None	856.16059128323				[]
879.1500684	2.1456747	kp175_856.1606	M0,Na/H	None	856.16059128323				[]
474.2606242	2.2573178	kp176_473.2521	M0,M+H+	['C23H40NO7P']	473.25210313323	LysoPE(0:0/18:4(6Z,9Z,12Z,15Z))	{'C23H40NO7P': [{'DB_ID': 'HMDB0011480', 'name': 'LysoPE(0:0/18:4(6Z,9Z,12Z,15Z))'}, {'DB_ID': 'HMDB0011510', 'name': 'LysoPE(18:4(6Z,9Z,12Z,15Z)/0:0)'}]}	('C23H40NO7P_473.254239', '', 1)	[]
496.240135	2.5051973	kp176_473.2521	M0,Na/H	['C23H40NO7P']	473.25210313323	LysoPE(0:0/18:4(6Z,9Z,12Z,15Z))	{'C23H40NO7P': [{'DB_ID': 'HMDB0011480', 'name': 'LysoPE(0:0/18:4(6Z,9Z,12Z,15Z))'}, {'DB_ID': 'HMDB0011510', 'name': 'LysoPE(18:4(6Z,9Z,12Z,15Z)/0:0)'}]}	('C23H40NO7P_473.254239', '', 1)	[]
841.1723176	2.3466237	kp177_840.1667	M0,M+H+	None	840.16672418323				[]
863.1576837	2.3645055	kp177_840.1667	M0,Na/H	None	840.16672418323				[]
596.2566903	2.4621735	kp178_573.2663	M0,M+H+	None	573.2663182838238				[]
574.2724992	2.5279787	kp178_573.2663	M0,Na/H	None	573.2663182838238				[]
158.060344	2.9122553	kp179_135.07	M0,Na/H	None	135.06998578322998				[]
136.0761805	2.6490889	kp179_135.07	M0,M+H+	None	135.06998578322998				[]
266.0427603	2.6459482	kp180_227.0796	M0,M+H+	None	227.079645133505				[]
228.0869649	2.6548347	kp180_227.0796	M0,K/H	None	227.079645133505				[]
282.0982728	2.869479	kp181_281.0907	M0,M+H+	['C13H15NO6']	281.09074018323	4-Hydroxyphenylacetylglutamic acid	{'C13H15NO6': [{'DB_ID': 'HMDB0006061', 'name': '4-Hydroxyphenylacetylglutamic acid'}]}	('C13H15NO6_281.089937', '', 1)	[]
304.0797605	2.857714	kp181_281.0907	M0,Na/H	['C13H15NO6']	281.09074018323	4-Hydroxyphenylacetylglutamic acid	{'C13H15NO6': [{'DB_ID': 'HMDB0006061', 'name': '4-Hydroxyphenylacetylglutamic acid'}]}	('C13H15NO6_281.089937', '', 1)	[]
