m.z	p.value	t.score	rt
229.01184	1.96060845231664e-5	19.7367530552739	573.6
263.47545	1.97854902267405e-5	-9.35504799074092	613.2
379.10101	1.97854902267405e-5	-12.360215385287	242.4
431.09142	1.97854902267405e-5	9.36960470195173	500.4
355.9398	2.0299434638779e-5	-10.571652507418	409.2
822.53664	2.08214812681605e-5	-16.673556038645	76.8
644.2558	2.10346506381999e-5	-19.8427925417055	478.8
392.15993	2.10486694435728e-5	14.320958699404	441
263.97647	2.10986854196419e-5	-9.21734258681096	613.2
289.10195	2.10986854196419e-5	10.8374121588183	189.6
401.06108	2.10986854196419e-5	-10.0773894952533	624.6
528.95992	2.15013104530943e-5	-9.23341639869563	613.2
88.04047	2.200457081121e-5	-16.136447444681	204.6
243.08111	2.20403784919067e-5	9.91914260654585	207.6
337.09136	2.22865419073612e-5	10.5030269461586	486.6
890.58403	2.23819600590921e-5	-20.7214405780892	79.2
297.98114	2.26102551192479e-5	-9.14085804474816	410.4
527.95775	2.27689043120368e-5	-9.12208772558398	613.2
895.58998	2.27689043120368e-5	13.3251643491432	89.4
488.03106	2.29244052100761e-5	10.4781414356038	441
165.07508	2.29675533305109e-5	-10.4809807373866	250.8
135.03775	2.31849911196304e-5	-9.54237079933506	534.6
241.05494	2.44262309363932e-5	-14.8385470050151	741
568.36177	2.46135999332556e-5	-11.0038613866348	162
181.02716	2.48365337095986e-5	-18.2122289443139	481.2
245.06241	2.49166707709665e-5	-20.0440887413177	530.4
196.08979	2.6081143928588e-5	8.96881828297408	846.6
208.02042	2.61321595755888e-5	-9.15133892728236	303
828.57621	2.61857897891913e-5	-9.97825982677205	128.4
852.57622	2.61857897891913e-5	-9.24442568969006	87.6
446.05686	2.64008212580134e-5	-9.82759189849443	587.4
202.07219	2.69242003627868e-5	-12.1124381063777	558.6
264.47379	2.75100816787013e-5	-9.63160699349192	613.2
241.0721	2.81764793115005e-5	-15.9110813098961	481.2
148.05022	2.86401222986782e-5	-17.2960615663431	303
103.04008	2.90202642490941e-5	12.2281069465756	554.4
129.03243	2.90202642490941e-5	-13.1623657575728	274.8
151.03927	2.90202642490941e-5	-8.90005551362428	349.2
307.26423	2.95986747547815e-5	9.19312546766316	83.4
132.04959	3.00214672489133e-5	-9.44475398479758	517.8
746.51194	3.01018591670822e-5	-9.05911225180763	83.4
277.98856	3.03643170594861e-5	-19.7078988038004	351.6
628.05658	3.06522548514918e-5	-8.8988241653374	555.6
113.03573	3.07991695199339e-5	-16.8017122577917	329.4
579.02749	3.15226800743496e-5	10.0244819978228	698.4
570.37786	3.18798321516002e-5	-11.3189065851304	95.4
189.03501	3.20254348763961e-5	-10.8246999451289	390.6
529.95578	3.22106942390008e-5	-8.77635830976318	613.2
271.09144	3.27629908731841e-5	-13.4536478977675	473.4
206.95	3.31583414232206e-5	-11.0477164334735	457.8
95.02509	3.34661132446951e-5	-9.52228050575484	517.8
369.06791	3.34661132446951e-5	-13.0772794899896	536.4
542.34703	3.34661132446951e-5	-13.6897612243119	164.4
164.05801	3.38900100364141e-5	11.2972745848803	224.4
290.96788	3.38900100364141e-5	-9.26262226839905	562.2
779.56367	3.38900100364141e-5	-19.1839350137052	91.8
561.90842	3.43293693597712e-5	-8.68877805599317	613.2
220.10767	3.54087597680697e-5	-12.6289023988489	199.2
477.99385	3.54224759937058e-5	14.0229287814529	630
804.57625	3.54224759937058e-5	-14.296560826371	152.4
806.59101	3.57282862035054e-5	-9.37607527785408	91.8
129.03873	3.70224354460113e-5	-14.0084772508792	274.8
300.26295	3.73657864522423e-5	17.2013397921948	84
415.06271	3.77824461604303e-5	16.0333552605981	453.6
807.55866	3.79167590847931e-5	9.6354066941547991	91.8
147.0431	3.90538509606641e-5	9.91571456497615	519
303.23299	3.9287675036632e-5	10.7354860376903	84.6
294.05562	4.24396837799183e-5	-17.5763384968637	246.6
436.96736	4.24396837799183e-5	17.7907776068553	675
510.29205	4.29684378452947e-5	-12.6989045354212	84
216.04333	4.33405041885254e-5	-10.0799296721014	411.6
233.07806	4.33405041885254e-5	11.9461103595095	301.2
406.99839	4.33405041885254e-5	8.7682897052021609	813.6
89.04382	4.40320418309486e-5	-10.2731771841677	534.6
603.15888	4.42585779929415e-5	-16.3370032011757	492
181.06028	4.45545863891151e-5	10.0317014354957	577.8
156.07808	4.45733006197928e-5	13.3922703438498	845.4
148.0439	4.52913802962613e-5	-12.9560693108521	326.4
446.21944	4.55520012874317e-5	-8.5174162893614	303
387.03511	4.58105798708718e-5	9.0720861603989	633
204.05118	4.71518363893817e-5	-8.67632880878671	519
638.21323	4.75988850074479e-5	-17.1756197410372	485.4
337.06318	4.78704782653266e-5	13.307750275669	520.2
276.07751	4.93956705344909e-5	16.0541418811048	410.4
294.06709	4.93956705344909e-5	8.37579811263345	846
240.02253	4.94758228258537e-5	-8.96549759087396	410.4
563.9039	4.94758228258537e-5	-8.78975304227514	613.2
235.9564	4.96748677917542e-5	-16.3421023188591	247.8
235.07910999999999	4.99615833502041e-5	8.33234370792706	846.6
247.04066	5.02495539564604e-5	-16.856561505448	409.2
562.90618	5.02495539564604e-5	-9.02347667728029	613.2
304.04415	5.03586212616924e-5	-9.96105023577706	543.6
131.08271	5.16079998067231e-5	-8.35808388180087	769.8
227.05191	5.3205431928366e-5	-16.4935640404669	482.4
243.06228	5.3205431928366e-5	8.82584045155803	521.4
258.08223	5.42434056227033e-5	8.5536060423177709	846
496.29552	5.63626059605155e-5	-8.12195705667825	197.4
246.97138	5.71060443128825e-5	-8.1048760295891	303
326.98884	5.79211313823152e-5	17.1744613483967	574.8
870.58631	5.83723306613755e-5	14.4129718396728	88.8
271.0817	5.83990321318043e-5	8.1213513546765	845.4
871.59022	5.93698427684585e-5	10.9716345509372	134.4
508.99598	5.96367478400298e-5	-8.47170055695688	613.2
329.112	5.99921503174036e-5	-14.0467166338836	523.8
278.08808	6.01126385897841e-5	17.1372351558676	525.6
115.00369	6.03990549482574e-5	-9.69123842714925	534.6
489.15833	6.04668423430081e-5	8.08456286744711	845.4
314.90557	6.09161921748389e-5	8.33848780852781	586.2
401.01584	6.10384526925477e-5	-8.01734373915598	540
130.03952	6.32738228613804e-5	7.99137887692222	519
203.06748	6.39016522430854e-5	-11.1319955626864	316.8
565.04775	6.39016522430854e-5	-9.73091426988553	600.6
372.98495	6.46225226670373e-5	16.6610314315467	657
424.07654	6.46225226670373e-5	16.6754298966673	606
505.09248	6.57907839628732e-5	12.3259985804858	441
341.13895	6.61549421596836e-5	-8.84153659136022	473.4
236.03057	6.67710637780708e-5	-13.5652813165683	534.6
293.06357	6.67710637780708e-5	8.69580724437408	845.4
461.01312	6.74322045082394e-5	8.22910402765899	662.4
187.03793	6.74501848981692e-5	-11.2099759087924	390.6
328.10407	6.75385992813248e-5	-15.5089939046074	231
320.1005	6.79416334871184e-5	-15.6466038343562	481.2
518.08549	6.79511482750604e-5	16.7289514297706	510
830.58808	6.83602846433194e-5	-14.7729962442854	90.6
304.23643	6.85357653376707e-5	10.6130670683603	84.6
443.12797	6.85357653376707e-5	-10.4810838399428	480
88.04043	6.95093458043387e-5	-10.6136478165918	534.6
106.98088	7.14040440743499e-5	8.792412924899	488.4
313.97402	7.2262023088569e-5	-9.94612876507762	536.4
164.00007	7.22634281341639e-5	10.0186054468312	489.6
489.99375	7.45103759835961e-5	-8.73778284153731	583.2
499.37981	7.45103759835961e-5	7.87341916062338	79.2
148.05	7.66719093755158e-5	11.4738498717854	519
143.04632	7.70970242631136e-5	10.9839503462562	301.2
114.02334	7.77264699322309e-5	-9.77929433428796	387
219.07029	7.77264699322309e-5	8.23016855511598	504.6
460.26691	7.77264699322309e-5	10.5184824238395	441
485.03177	7.77264699322309e-5	10.4527112112057	439.8
473.27931	7.94152154937216e-5	7.99278891349441	441
174.04073	8.03234509894894e-5	-7.98698591327923	532.2
329.04815	8.03234509894894e-5	-15.2296288809963	294.6
298.04633	8.13138407473818e-5	-14.813640771656	625.8
773.53435	8.13138407473818e-5	-15.8434990234028	78
285.04955	8.20122535092171e-5	15.2140562554876	598.8
116.05067	8.20877974979236e-5	-8.24465421242779	333.6
134.98907	8.32091816350601e-5	-14.0324097656702	245.4
609.08826	8.41354665358093e-5	-15.1257152300127	622.8
292.97231	8.48877466090302e-5	15.9220611323403	660
357.13262	8.48877466090302e-5	-7.85772128001178	303
402.19923	8.54663899491398e-5	9.10787955013864	488.4
395.25688	8.72133122827348e-5	-13.6913048926805	164.4
333.2804	8.72262319653236e-5	8.06386444199481	81.6
272.00844	8.78564379470629e-5	11.6133211336004	486.6
348.13342	8.84337511088537e-5	11.0716769177402	441
778.56036	8.99749830282271e-5	-13.5387809769133	153.6
567.0527	9.02891318239655e-5	-7.6714179177294	600.6
357.07176	9.13192658075756e-5	-7.58842181495781	304.2
105.0386	9.13495046615143e-5	8.69818667975444	533.4
239.03056	9.13495046615143e-5	7.58517887976876	434.4
132.03024	9.22075195934633e-5	-9.9126956834192	534.6
296.07384	9.420518082906e-5	12.8210221780104	361.8
490.14802	9.420518082906e-5	-9.69375329982704	274.8
298.07001	9.44440121358511e-5	11.7504729759422	559.2
423.09155	9.54361407948171e-5	-10.2327317108361	682.8
232.06564	9.57653422128271e-5	-7.80274699035978	515.4
310.93476	9.57653422128271e-5	-7.58595967698445	410.4
150.03961	9.69398533463534e-5	-7.58528740702346	326.4
300.08147	9.7640362875015e-5	-8.22130267116304	519
220.04883	9.77085037436278e-5	9.97768201404645	436.8
339.05999	9.79470363549402e-5	15.370218019926	551.4
386.01622	9.79697950367811e-5	-12.9208481692931	597
401.09622	9.84113554144281e-5	9.83439062632541	441
297.07053	9.92912385516996e-5	-12.6616620260993	283.2
260.07784	9.93662757687519e-5	15.0879928054415	334.8
309.98197	1.00416787139136e-4	15.0376904857019	616.2
339.12331	1.00870246494877e-4	-8.35128345076305	274.8
265.05729	1.01424667852244e-4	8.66401655666721	814.8
476.13243	1.02636254408095e-4	7.69588174145566	231.6
388.15738	1.03800573320052e-4	-14.8916586764037	477.6
304.08706	1.04162080778091e-4	-10.1038034755845	622.8
182.07056	1.04763142468051e-4	-8.19181562624165	411.6
196.07274	1.04814955806954e-4	-7.8278105549706	274.8
148.00752	1.05936269659574e-4	-9.60040018046841	208.8
175.04406	1.07343000161097e-4	-7.65247402544926	532.2
305.037	1.07679281495634e-4	7.4154000838207	231.6
493.24762	1.09710401654249e-4	9.22216340894278	441
304.06655	1.11287299246952e-4	-13.3837341736216	247.8
187.0249	1.1273004271711e-4	-8.00631067823226	634.2
388.15551	1.13709864376018e-4	12.0722636541971	86.4
218.06701	1.14775680944936e-4	11.7829208788811	504.6
157.01328	1.15304921007188e-4	-13.7613389409719	246.6
108.01251	1.17531854206081e-4	8.28484641393514	496.2
128.0056	1.18306440070281e-4	-8.77742317093415	274.8
214.04864	1.23148720481704e-4	-13.7979310509233	534.6
384.19255	1.23567162975207e-4	11.1657942712157	846
112.04047	1.25127894680958e-4	-7.38619135540694	249
130.03962	1.26287928537942e-4	-8.51466729397738	274.8
449.11341	1.27891393015834e-4	-7.72406176262045	409.2
432.10602	1.28001545906873e-4	7.29240378418593	231.6
162.02328	1.28981232797438e-4	-9.65385970447391	178.2
357.13321	1.29520951133359e-4	7.30501211163739	519
295.03386	1.30668631098261e-4	-7.61467324708401	274.8
778.56024	1.32273478953378e-4	-14.171442031734	91.8
279.0712	1.33167903119573e-4	13.7915974139997	282
168.06672	1.35714747715199e-4	7.8907789028381	172.8
213.01704	1.37720630196423e-4	10.5435688875151	532.2
203.03269	1.3837978211045e-4	-7.20530475217577	217.2
218.05181	1.40656461741191e-4	8.82698478701622	438.6
229.04669	1.40656461741191e-4	-9.03209185298629	638.4
133.03354	1.42549205782573e-4	-9.70969812793184	534.6
465.31816	1.43543771125319e-4	-9.90631361479281	162
117.07511	1.48097552602223e-4	-7.85114015719157	374.4
151.02619	1.50995185279841e-4	7.62788738580148	665.4
451.11035	1.51723050527386e-4	-7.14765727561153	409.8
742.06846	1.5187029709198e-4	-12.0580229063751	619.2
281.09922	1.52120427222776e-4	-8.74271071869623	199.2
286.97819	1.52120427222776e-4	10.4088774166109	487.2
121.05064	1.53389926529805e-4	11.7244958932561	439.8
346.05596	1.53389926529805e-4	-8.85677727405962	564
867.51796	1.54847496217205e-4	-7.61929641399984	76.8
513.0762	1.56335004805828e-4	-13.740928024512	430.8
320.0738	1.56656828086281e-4	-9.47940798609101	186.6
125.0244	1.57966478414554e-4	10.7515022973286	577.8
726.54364	1.60925615722874e-4	-7.69023902014204	88.8
412.8824	1.62084312391257e-4	7.47578161772962	587.4
90.02778	1.64017934058066e-4	7.11591751041871	232.8
289.06808	1.65882296539104e-4	-7.22890425888754	633
369.12108	1.66159283539612e-4	7.07294197561635	463.8
515.98274	1.70660305710628e-4	-10.7447110067638	627
417.99367	1.73168879696583e-4	-7.33139673841406	741
89.02449	1.73189615440957e-4	7.06961332981532	232.8
242.08009	1.75373357976975e-4	-13.1267789497562	481.2
233.07809	1.7562055169256e-4	8.95084527856122	363
91.0287	1.75753590781249e-4	7.16955269682769	232.8
410.02732	1.77436736104838e-4	-8.50028365720876	529.2
315.00244	1.77483185852446e-4	11.8100260761912	367.2
149.04723	1.7851407030637e-4	-7.08806312551487	327
431.08776	1.78886126635962e-4	-7.67486818316767	274.8
266.00491	1.82007949337498e-4	-9.12020542564695	304.2
434.86438	1.82185455591521e-4	8.92481216985127	591.6
196.05445	1.855216356467e-4	-11.8114064546361	460.8
121.0507	1.88092595449247e-4	7.10927487319333	319.8
328.23683	1.88558084663493e-4	10.7606293230565	82.8
545.96833	1.89020676780494e-4	-7.40589901596465	614.4
207.00415	1.89363537422242e-4	-13.0064170128047	319.8
497.09378	1.89363537422242e-4	6.87005647118801	517.8
631.19941	1.89363537422242e-4	-12.1655978834075	533.4
390.89309	1.91172685717256e-4	12.4770405069795	660.6
300.08556	1.91758995902983e-4	-12.7378983708341	481.2
630.8188	1.92683854101035e-4	7.85540905020274	591.6
167.0116	1.95687120597121e-4	-12.5437056617533	481.2
349.01061	1.95687120597121e-4	-8.00389729887359	442.8
296.07374	1.99561619699965e-4	10.5227407564502	301.2
246.06338	2.01763245954646e-4	-12.7749285280706	531
385.01713	2.11513366353944e-4	10.3195076723171	662.4
323.04159	2.11519916449595e-4	-6.80332133715665	333.6
283.06873	2.16533832588805e-4	12.4095735510697	661.2
571.38122	2.19081168083112e-4	-6.74691945598095	163.2
219.05112	2.19889907737885e-4	-10.3943449857705	654
474.28266	2.20362892781008e-4	7.24968952549772	441
188.0413	2.20888911761439e-4	-6.84751804738779	390.6
173.0092	2.23720735723482e-4	6.77919399651937	652.2
218.04041	2.249021628721e-4	-7.12979657464029	411.6
219.04553	2.24956152617918e-4	9.14374387461651	437.4
115.0531	2.34351410295709e-4	-8.2360076651238	387
131.0544	2.34351410295709e-4	-6.67769176159511	205.8
133.02731	2.34351410295709e-4	-9.19397391169633	534.6
115.05133	2.3523851683173e-4	10.0878273245	441
135.02998	2.3523851683173e-4	-8.01498106941273	403.2
171.00647	2.3523851683173e-4	-11.8848389060524	481.8
412.03158	2.37101165422187e-4	-12.3632559230725	510
130.09069	2.37931456921405e-4	-7.7012106733297	477.6
267.07371	2.39032670544879e-4	-6.67982188553957	564
217.04846	2.40535622488102e-4	9.16628318061767	436.8
154.04867	2.41656094350998e-4	-7.48919254404139	382.8
396.26041	2.49557135659834e-4	-9.83537657840626	95.4
283.10254	2.51638674771099e-4	-6.82185875017213	477.6
270.95729	2.54351436091591e-4	8.82880270746672	421.8
286.99792	2.61148773445372e-4	-10.3011180029427	298.8
247.04761	2.61438526888545e-4	-11.5323093652828	432.6
228.96012	2.62397127540819e-4	-11.0125197503493	274.8
89.0019	2.63549759588605e-4	6.77444472715491	232.8
568.36184	2.68186292610175e-4	-8.19819419367975	94.2
175.10863	2.68911804607741e-4	6.87137094486063	845.4
766.10761	2.68911804607741e-4	-6.92217228800563	513.6
307.03376	2.69300423527273e-4	-6.54258786704217	496.2
103.05309	2.73734842080116e-4	6.55580908064909	519
146.10176	2.73734842080116e-4	7.03739278233333	814.8
743.07121	2.73734842080116e-4	-8.42392893347232	618.6
332.99181	2.7464146705601e-4	-11.8224783262348	247.8
308.95148	2.76907380417601e-4	7.23007614846129	441
504.01137	2.77104548341476e-4	6.76231533546951	588.6
832.60679	2.77649002316886e-4	-11.0314451411251	155.4
270.9319	2.78153682404004e-4	-7.43589956152873	547.2
570.37786	2.80180575676075e-4	-6.77774591912508	163.2
897.60531	2.8373990680196e-4	6.48583560708831	90
603.96571	2.86158266532454e-4	-6.80401847363956	612
329.0627	2.86308404203302e-4	7.58462115876598	512.4
145.0619	2.90925092301534e-4	6.80607734710558	507
421.27262	2.94848709692111e-4	-7.55833144019513	94.2
315.0456	2.95276152920568e-4	7.18341317424242	846.6
501.28205	2.95872967058597e-4	7.16577831795384	94.2
615.14562	2.9665830532127e-4	8.57900329456901	559.8
120.05524	2.97402901945543e-4	-7.37629328616905	475.8
374.03148	3.01735721544305e-4	-10.9515436546684	480
146.09346	0.00030238635754203903	-7.23184003062823	303
277.03304	0.00030238635754203903	8.22472565894867	577.8
507.26321	0.00030238635754203903	8.21695215421619	441
403.55593	3.03391114558617e-4	-8.51614510397123	465
204.08779	3.03426716493976e-4	7.14525305590957	392.4
305.24897	3.0854769186693e-4	6.96480413114818	84
413.22295	3.08963732887637e-4	-11.3072878238543	249
266.08978	3.16821577050584e-4	-10.8319839481152	298.8
280.94955	3.16954127920889e-4	-7.71796524131081	613.2
358.12592	3.21038338623347e-4	-6.96891241430545	462
473.05428	3.25019490517408e-4	-10.1410966220857	246.6
239.02885	3.26161572404919e-4	-7.38073281182854	410.4
267.07378	3.26161572404919e-4	-6.9102058671392	292.8
494.00078	3.26961022567873e-4	-7.62761476825746	625.8
303.09468	3.34703400970347e-4	6.98900777093899	577.2
395.25707	3.34703400970347e-4	-9.64280281872617	94.2
383.12285	3.45207860407088e-4	-8.47657084482005	410.4
888.56839	3.50807693502369e-4	-8.8741052677001	78.6
889.57904	3.63174580427946e-4	-10.8941005745282	78.6
244.06754	3.66578017253136e-4	8.42131156591369	441
289.00744	3.66578017253136e-4	-10.8531328176403	430.2
544.35303	3.68813803932636e-4	-8.79734023360399	96.6
869.5739	3.73666110586968e-4	7.53224994630163	87.6
146.06514	3.94899489754595e-4	6.60528778510902	505.8
89.04711	4.01579859146359e-4	6.53317965637761	232.8
467.33397	4.01579859146359e-4	-6.69745924696531	95.4
348.04377	4.05513276093759e-4	-6.90032108114059	564
116.06034	4.10976931660368e-4	-8.60284078601874	387
878.59117	4.15365389221244e-4	-9.77360792032143	87.6
167.04375	4.16555380434874e-4	7.81690015027998	504.6
150.0561	4.17049074833673e-4	6.19966635680915	171.6
89.02449	4.18846496660591e-4	10.6021910230882	439.8
250.01007	4.26353996460399e-4	7.13821360840895	472.2
451.08649	4.2858110925296e-4	-10.588565810884	534.6
482.31557	4.2858110925296e-4	6.1531929899873	94.2
382.98024	4.341076724972e-4	6.12346616685537	231.6
450.11642	4.38832523514858e-4	-6.12725791749194	410.4
275.01775	4.38991620157942e-4	10.8213465536165	660
530.96063	4.4004776106292e-4	-7.29474267586756	613.2
216.05255	4.44841385753313e-4	-10.5804369681946	534.6
223.96404	4.45317963041631e-4	-10.5260689247097	246.6
483.07831	4.46589213598444e-4	7.2318103381818	536.4
173.01622	4.49952818443044e-4	-6.84847488665334	564
370.11569	4.58171828638587e-4	7.68290543216682	441
787.53179	4.58171828638587e-4	-6.38749202541556	79.2
807.595	4.59036195798781e-4	-8.21878769399714	155.4
263.95616	4.77570689879339e-4	-7.69119459738506	303
391.04061	4.77570689879339e-4	6.03499871155794	845.4
414.17087	4.78943478711321e-4	-6.67932519451699	333.6
335.96577	4.79672630099464e-4	-7.56217578206947	573.6
338.98878	4.79672630099464e-4	9.55044767558145	603
326.02606	4.85121358493112e-4	-6.09352459265513	543.6
272.23131	4.86990260024101e-4	9.67413676076771	85.2
216.92837	4.90547958522842e-4	7.04002022527966	583.2
145.09839	4.9914965905422e-4	8.78653276253563	814.8
399.01883	4.99607865174614e-4	-7.63682705937828	274.8
144.98027	4.99984092838908e-4	10.4658902891613	660
253.9994	5.01935731256676e-4	-9.17604516665524	410.4
353.08251	5.01935731256676e-4	-10.3490202805512	441
257.17613	5.08908899288143e-4	8.82183934406693	87.6
315.29027	5.19068277739943e-4	-9.85463199814097	88.8
148.04861	5.22450319446624e-4	-5.95195109613768	250.8
312.04686	5.27489437692602e-4	-9.89517373520628	474.6
322.1121	5.27489437692602e-4	9.63787921348854	470.4
328.05848	5.33781400777216e-4	7.41443356664257	512.4
292.07237	5.40240842466102e-4	-9.74595573652797	481.2
137.03409	5.50610154461732e-4	-8.17156511987953	402.6
226.08352	5.56142201551276e-4	-7.90632460481345	258
130.062	5.56347420530426e-4	-5.90112322074139	480
215.04618	5.63340873951878e-4	-9.86813296955857	534.6
196.92327	5.64117561378994e-4	6.12726046524236	652.8
444.02172	5.683446106325e-4	-6.40948240644581	659.4
301.04199	5.69368838000156e-4	-9.28537210305237	274.8
483.2735	5.71155340012417e-4	-8.8486364140971	84.6
269.96454	5.74158760910073e-4	7.11919771436931	488.4
337.06326	5.7613412744571e-4	-9.24308804061066	303
385.01629	5.7613412744571e-4	7.24597947302933	813.6
156.03035	5.8754925974759e-4	-5.93760589491742	532.2
597.30485	5.8754925974759e-4	-5.8778063575654	164.4
808.11909	5.87791156019163e-4	-8.33041376467597	465
199.17039	5.8951737818128e-4	6.27013403359218	87.6
267.95336	5.8951737818128e-4	-6.23261967536359	273.6
390.01989	5.8951737818128e-4	-6.81267796359125	496.2
266.04778	5.92156556596686e-4	5.95808689691664	232.8
707.06526	6.01323709455813e-4	-9.64852015603645	622.8
308.93769	6.02027212521115e-4	-7.68957155748055	410.4
349.04476	6.04368120609305e-4	-6.47991285965106	564
415.10996	6.04368120609305e-4	-9.66913352319742	346.2
201.13588	6.0513586247581e-4	5.95453927258513	708
449.22056	6.07054121779567e-4	-9.92122654593552	246.6
225.96627	6.14917314291394e-4	-6.40314741296663	274.8
247.9942	6.15802360976087e-4	-6.11546286036196	273.6
318.00331	6.15802360976087e-4	-9.79322242153427	486.6
171.00649	6.1687019530291e-4	-8.49850679820829	544.2
409.06757	6.31983774457117e-4	-7.28582445255781	687
100.93361	6.34698336307708e-4	6.43702017150073	519
119.04802	6.35873706071113e-4	-6.6472863192977	475.8
213.00556	6.39218855986186e-4	9.3962077928975	419.4
130.04202	6.44293283090892e-4	-5.79969085458108	274.8
144.07786	6.45923814063174e-4	6.03061682789381	499.2
320.98962	6.47315773173123e-4	7.12755191486159	441
343.12563	6.50041924732297e-4	9.80036951851273	538.8
433.11181	6.53707776990435e-4	9.46659285600746	417
147.06606	6.55404439346128e-4	6.12905613738808	505.8
261.07305	6.55404439346128e-4	-7.34005827604739	642.6
84.04544	6.56383051357409e-4	9.46058768043301	434.4
367.35816	6.56657853791609e-4	5.75165749045691	80.4
219.02773	6.5975650962907e-4	8.04856251390344	441
301.03069	6.60766619375693e-4	8.08226367833717	441
774.06945	6.60766619375693e-4	-6.70491142853533	562.2
364.15426	6.65585681833459e-4	8.35905441991638	441
280.45067	6.7034966804029e-4	-7.17102423237886	613.2
436.15886	6.75340857837225e-4	-5.97877515886488	481.2
229.00262	6.87312607177769e-4	9.63270911369363	618
347.03999	6.87312607177769e-4	-6.50766753276456	564
114.03895	6.97763064840875e-4	-7.66769178431497	517.8
127.05131	7.01706509047661e-4	6.00748395560095	507
522.95421	7.01706509047661e-4	6.4537903052604	610.8
333.09169	7.08781834757793e-4	8.95112480064866	95.4
368.12479	7.09068965091513e-4	6.44197795537012	468.6
290.08849	7.15887254055696e-4	-6.37364772380362	452.4
323.01271	7.1855163562442e-4	-5.6703285918029	444
627.93274	7.18894515195103e-4	-5.99276104055574	613.2
338.06672	7.25100123357216e-4	5.6757771299957	628.8
173.02742	7.27194142512209e-4	-5.65788242746797	351.6
369.22834	7.31567911629012e-4	8.82895681642199	95.4
281.03108	7.34963320837735e-4	-7.11178295306396	566.4
128.06521	7.43788670408569e-4	-6.67944145871146	274.8
258.03853	7.43788670408569e-4	-5.67303123839585	553.8
117.05579	7.50364289107409e-4	8.13778243568292	166.2
315.0991	7.54062184399114e-4	6.0952745934354	186.6
620.02065	7.56366073217238e-4	-5.76511208966801	618.6
132.07114	7.63668325711444e-4	-5.81747463179822	534.6
504.14003	7.67776676083239e-4	-9.31396327222976	246.6
115.02309	7.71287912486953e-4	-7.53731617939426	533.4
368.03783	7.75329396691346e-4	-7.44081581685368	497.4
182.98667	8.04629502290702e-4	5.58156713459713	504.6
259.09132	8.04629502290702e-4	-7.05081653652611	472.2
365.03964	8.10208807180737e-4	9.21135695264594	661.2
504.05357	8.10535962841282e-4	-5.890378726328	536.4
319.09442	8.10737135951523e-4	8.95153753385615	472.2
543.93569	8.10737135951523e-4	-6.53074496607576	613.2
745.50285	8.141385955802e-4	-8.99803797183685	78
324.29123	8.14348469387212e-4	5.71913379801457	88.8
497.98904	8.14348469387212e-4	6.5126328561994	538.8
311.94257	8.24949704602847e-4	-7.08225912228332	534.6
555.27345	8.27060303214918e-4	5.69460077958045	83.4
323.02382	8.32221751322991e-4	-6.07440469684982	273.6
271.05753	8.36795121568607e-4	-5.88478150970165	633
424.57953	8.47086385652402e-4	-8.14839372066656	371.4
480.11299	8.49789004905737e-4	-9.11826931331495	247.8
125.03562	8.50246243418203e-4	5.53290994277937	507
160.06164	8.54540542385735e-4	-8.12298076123183	136.2
116.07177	8.67552316571411e-4	-8.3925760048074	374.4
173.01051	8.70551283309931e-4	-8.97211847544147	481.8
428.209	8.71674298090493e-4	-5.9130265932728	273.6
364.02656	8.75298239802033e-4	-6.1588855791608	741
219.00395	8.7856906465912e-4	-8.8992933615656	481.2
169.9808	8.78636933296857e-4	-6.86880631074976	625.8
343.10359	8.8157686428984e-4	-8.96862528317573	426
418.0056	8.84157114344231e-4	-8.93142938979005	627
419.20383	8.84157114344231e-4	7.4291869699616	442.2
806.59168	8.84157114344231e-4	-8.6641884641834	155.4
461.09657	8.92159294926493e-4	6.17541226494336	535.8
257.07821	9.03762999926039e-4	-8.35747570087648	274.8
413.02271	9.03762999926039e-4	5.4726326717739	846.6
698.51346	9.03762999926039e-4	-6.73441965852451	88.2
604.96893	9.07413822478093e-4	-5.59072983539171	612
150.01728	9.13167085489738e-4	-6.25526727734421	213
88.04043	9.14131508471268e-4	-5.4659474738273	481.2
250.9867	9.23051041293722e-4	-6.0373805866606	382.8
194.93697	9.37798730950307e-4	5.82050058816665	651
512.11867	9.46506697736845e-4	5.54036196784346	442.8
268.07717	9.49987932013779e-4	-6.23775547056409	292.8
608.83667	9.55907018284451e-4	6.25112860626906	587.4
145.99852	0.0010118044054406	-8.00316613078751	303
540.33111	0.00102109195201485	-6.96437540138993	95.4
402.08653	0.00104376444061014	-8.63359155397338	240
245.04333	0.00104814050616752	-8.30801142836631	432.6
330.06124	0.00105517645866709	-5.96604473960438	455.4
148.05247	0.00106296381218424	5.46708302392068	519
521.25432	0.0010755949757626	5.33528697112443	232.8
478.16158	0.00107710154463201	-8.43848167766241	294.6
388.16877	0.00108697416438201	-8.57143842474407	480
256.05963	0.00109203355248638	-5.90412220556665	409.2
604.32561	0.00109203355248638	5.35938894484295	94.2
194.92756	0.00109831596442848	5.75620658947884	652.8
448.00445	0.00110066387379768	-5.31738065762271	561
657.12423	0.00110066387379768	5.32230028490724	512.4
150.01728	0.00110287468514644	-6.76641810494106	274.8
480.30997	0.0011095011112331	8.19403336979382	163.2
599.3204	0.00112991737288139	-5.9890702635340904	164.4
370.20174	0.00114037717186425	7.58816847927509	845.4
